Name,Line,Sentiment,Irony,Hate,Intimacy,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral
DOROTHY,"Oh!

CS -- The Witch screams down to her Winkies --",-0.1555555555555555,[ 0.8933825  -0.16889223],[ 1.1645361 -1.210706 ],0.1039714813232421,-5.524405002593994,-4.57578706741333,-4.880785942077637,-4.470869541168213,-5.284945487976074,-6.882919788360596,-6.17323112487793,-5.804850101470947,-6.434627532958984,-5.021261692047119,-6.116663455963135,-4.471662521362305,-5.2382988929748535,-3.8876872062683105,-3.4158663749694824,-6.701807022094727,-5.613180637359619,-4.369605541229248,-6.15890645980835,-5.72015380859375,-6.867207050323486,-6.471330165863037,-4.476686000823975,-6.472385883331299,-7.11566686630249,-4.207176208496094,-3.424494504928589,1.6750009059906006
WITCH,"Seize....

MLS -- Shooting past the Winkies in the f.g. as they struggle
under the candelabra to the Scarecrow, Lion, Tin Man and
Dorothy as they run out of hall -- CAMERA PANS left -- WITCH
o.s. ...them! Stop them, you fools! MLS -- The Witch rushes
forward down the stairs -- yells at her Winkies -- CAMERA
PANS her down the stairs, then she leads the Winkies out of
the hall --",-0.1402777777777777,[ 1.6144115 -1.1790497],[ 0.41724586 -0.52923787],0.0903333723545074,-6.4332733154296875,-5.634213447570801,-1.3145900964736938,-1.8437366485595703,-5.262328147888184,-6.0217461585998535,-6.352697849273682,-6.654694557189941,-7.100822925567627,-5.488444805145264,-4.328212738037109,-4.980851650238037,-6.4028544425964355,-6.482062339782715,-6.390206813812256,-7.491796016693115,-7.855198860168457,-6.397295951843262,-7.455103874206543,-7.908321380615234,-6.251659870147705,-7.729355812072754,-5.719714164733887,-8.244833946228027,-8.153634071350098,-6.330203056335449,-6.469248294830322,0.942976176738739
WITCH,"They've gotten away! Stop them! Stop
          them!

Int. Corridor -- as the Witch and Winkies pass out of shot,
Dorothy and her friends peer out from behind a recess, then
run back into the hall as they exit left LS - The four rush
back into the hall - CAMERA TRUCKS back to left - they look
about - the Scarecrow speaks -",-0.0666666666666666,[ 1.1242509 -0.8742646],[ 1.0036484 -1.2012608],0.0921063125133514,-6.660467147827148,-6.064589977264404,-1.5937581062316895,-2.4040379524230957,-4.906301498413086,-5.875761985778809,-5.802835941314697,-6.161055564880371,-7.109470844268799,-5.5197834968566895,-4.115866661071777,-5.532292366027832,-6.640145778656006,-6.250976085662842,-5.9348883628845215,-7.937798500061035,-7.56078577041626,-6.378354072570801,-7.525900840759277,-7.48002815246582,-6.43058443069458,-7.796608924865723,-5.175023555755615,-8.13350772857666,-8.19460391998291,-5.920942783355713,-6.135073661804199,1.398197054862976
SCARECROW,"It's no use trying the doors again! Which
          room is it?",0.0,[ 1.5239562 -1.0266007],[ 1.5469695 -1.5753165],0.0933180451393127,-6.805120944976807,-6.163883209228516,-4.273209571838379,-2.2678143978118896,-4.46212100982666,-5.968419075012207,-1.0774303674697876,-1.9250437021255493,-7.204259395599365,-3.926553726196289,-0.771368145942688,-6.100475311279297,-6.2924723625183105,-6.83094596862793,-6.807899475097656,-7.73211669921875,-7.880165100097656,-6.830191135406494,-7.709522247314453,-6.843741416931152,-5.661104679107666,-9.1028413772583,-4.769552230834961,-8.17742919921875,-7.71104621887207,-5.9550557136535645,-5.450965881347656,-0.2991076707839966
LION,They're coming back!,0.0,[0.5026771 0.2639943],[ 0.91535413 -0.98333156],0.0909714102745056,-6.114511489868164,-5.917391777038574,-5.985766887664795,-5.048647880554199,-4.494409084320068,-6.754066467285156,-5.8392109870910645,-6.085536003112793,-6.499831676483154,-5.981360912322998,-6.188558578491211,-6.480982303619385,-7.4163994789123535,-5.6018147468566895,-6.305447101593018,-7.282711982727051,-7.789718151092529,-6.06083869934082,-7.038207054138184,-7.541939735412598,-5.871595859527588,-7.974732398986816,-5.040977478027344,-7.9371771812438965,-8.138875961303711,-6.204366683959961,-6.548250675201416,3.355278253555298
DOROTHY,Ohhh!,0.0,[-0.59160626  1.1297933 ],[ 1.3108668 -1.2125916],0.0900824069976806,-5.433366775512695,-4.811224937438965,-4.937329292297363,-4.421675205230713,-5.011147499084473,-6.93529748916626,-6.039486885070801,-5.372394561767578,-5.715104579925537,-5.129034519195557,-5.986692905426025,-5.238212585449219,-5.481323719024658,-2.041036605834961,-3.808361768722534,-6.6283111572265625,-5.804894924163818,-4.061445713043213,-5.2103424072265625,-5.495152473449707,-6.408339977264404,-6.3453145027160645,-3.8053579330444336,-6.172926425933838,-7.17041540145874,-4.687300682067871,-0.8240941166877747,-0.10393765568733215
SCARECROW,"Oh - upstairs, quickly!",0.4166666666666666,[ 1.4649835 -0.5548624],[ 1.607153 -1.587237],0.0891497731208801,-3.5060012340545654,-5.835141181945801,-7.001413822174072,-5.538491249084473,-0.948103666305542,-6.788753509521484,-6.494598865509033,-6.931777000427246,-6.613145351409912,-6.294467449188232,-6.603464603424072,-6.80429744720459,-7.306760311126709,-3.6435744762420654,-6.642431735992432,-5.595355033874512,-7.576775074005127,-3.947533369064331,-7.050752639770508,-7.169810771942139,-5.144556522369385,-5.070538520812988,-2.6400442123413086,-5.1914896965026855,-7.967484474182129,-7.011056423187256,-5.326135635375977,0.1807001829147339
TIN MAN,"Go on!

MLS -- The Witch comes running back into the hall -- her
Winkies right behind her -- she gives them orders -- the
Guards separate --",-0.0380952380952381,[ 0.72811675 -0.29558316],[ 1.001865  -1.0721833],0.0919632911682128,-5.4660539627075195,-5.706428050994873,-5.649173259735107,-4.945582866668701,-4.299410820007324,-6.305850505828857,-6.49819803237915,-6.774035453796387,-6.652886867523193,-6.1546502113342285,-6.219730377197266,-6.325876712799072,-7.236300945281982,-5.220264911651611,-6.285678863525391,-6.690492153167725,-7.719216823577881,-5.221745014190674,-6.712969779968262,-7.676852226257324,-5.9511237144470215,-7.145705699920654,-5.334205627441406,-7.441704273223877,-7.852970123291016,-6.434566020965576,-6.646860599517822,3.2848527431488037
WITCH,"There they go! Ah -- now we've got them!
          Half you go that way -- half you go that
          way!

ELS -- camera shooting up to the Lion, Tin Man and Scarecrow
just disappearing at the top of stairs -- WITCH o.s. Hurry!
Hurry! Go! MLS - The Witch hits her Guards with her
broomstick in an effort to speed them up - CAMERA PANS left
slightly as they rush up the stairs -",0.0869791666666666,[ 0.5498232  -0.19155633],[ 0.92209935 -1.1235389 ],0.0920343697071075,-5.0687360763549805,-4.673259735107422,-5.97938346862793,-5.322300434112549,-3.5498239994049072,-6.380317687988281,-6.139247894287109,-5.736171722412109,-6.036098480224609,-6.256106376647949,-6.653693675994873,-6.773334503173828,-6.802083492279053,-1.2911224365234375,-5.61504602432251,-6.729893684387207,-7.1353936195373535,-2.72640323638916,-6.354711055755615,-6.192206382751465,-5.7477030754089355,-5.920740127563477,-4.4137420654296875,-5.889142036437988,-7.861752510070801,-6.413584232330322,-4.235268592834473,1.085357666015625
WITCH,"Go! Go! (etc.)

ELS -- Ext. Battlements -- Scarecrow, Dorothy, Lion and Tin
Man run down the steps from the tower in the b.g. -- they run
along the battlement to exit left -- LS -- The Foursome
running forward along battlement -- they stop -- yell -- then
CAMERA BOOMS right with them as they run along toward second
tower -- they stop, Dorothy screams --",0.0325396825396825,[ 1.665829  -1.1710402],[ 1.3702096 -1.5527283],0.0904273986816406,-5.789973735809326,-5.686542510986328,-5.075561046600342,-4.628085613250732,-4.732864856719971,-6.387528896331787,-6.490769863128662,-6.737142562866211,-6.660538196563721,-5.651638507843018,-5.705924987792969,-5.770042419433594,-6.779481410980225,-5.502793788909912,-5.392392635345459,-7.112795829772949,-7.208021640777588,-5.5876874923706055,-6.96674919128418,-7.171267032623291,-6.320827960968018,-7.3473286628723145,-5.251219749450684,-7.580045223236084,-7.711574554443359,-5.535519599914551,-6.351212501525879,3.2088258266448975
LION,Where -- where do we go now?,0.0,[ 2.336409  -1.3801466],[ 1.585675  -1.6820854],0.0931906998157501,-6.8397626876831055,-6.600519180297852,-5.433378219604492,-3.9723012447357178,-5.465048789978027,-6.380431175231934,0.1455826461315155,-0.0781189501285553,-6.6582465171813965,-5.47930383682251,-5.273892402648926,-6.458817481994629,-6.651651859283447,-6.282874584197998,-6.143300533294678,-7.075072288513184,-7.8902153968811035,-6.930502891540527,-6.7818403244018555,-6.872846603393555,-5.594115734100342,-9.520833969116211,-5.093020439147949,-8.620116233825684,-7.375802993774414,-6.382971286773682,-4.457118034362793,-0.6574295163154602
SCARECROW,"This way!    Come on!

ELS -- A Group of Winkies coming out of the tower at the head
of steps in b.g.",0.0,[0.13824116 0.23043713],[ 1.3835062 -1.5952144],0.0910257697105407,-5.601398944854736,-5.595556259155273,-5.949789047241211,-5.346710681915283,-4.218686580657959,-6.677905082702637,-6.129945755004883,-6.120279312133789,-6.8220086097717285,-6.2021403312683105,-6.441924571990967,-6.531116485595703,-7.288646221160889,-4.725341796875,-6.252895355224609,-6.925592422485352,-7.656176567077637,-5.156327247619629,-6.5776190757751465,-7.54967737197876,-6.132993698120117,-7.378437042236328,-5.183043479919434,-7.538828372955322,-7.986871719360352,-6.361538887023926,-6.141274452209473,3.1593096256256104
WITCH,"Well -- ring around the rosy -- a pocket
          full of spears! Thought you'd be pretty
          foxy, didn't you? Well, I'm going to
          start in on you right here - one after
          the other!

CS -- Tin Man, Dorothy and Scarecrow -- Lion hiding behind
the Tin Man -- all tremble with fear -- WITCH o.s. And the
last to go will see the first three go before her! And your
mangy little dog, too! MCU -- Witch smiles as she looks up
o.s. -- CAMERA PANS up as she holds her broom up to the torch
on wall -- CS -- The Four react with fear -- MCU -- The
broomstick catches fire -- CAMERA PANS down to the Witch as
she lowers it -- speaks --",0.0377259700176366,[ 1.4181173 -1.0231985],[ 0.67233   -0.8239714],0.0997131466865539,-4.1887311935424805,-5.21158504486084,-6.86850643157959,-5.759349346160889,-3.2744288444519043,-5.71657657623291,-3.030858039855957,-2.2159669399261475,-5.8442277908325195,-6.5167059898376465,-6.599883079528809,-6.860047817230225,-7.2035231590271,-3.1351518630981445,-4.191741466522217,-7.742721080780029,-7.555173397064209,-4.246091842651367,-6.109508991241455,-5.6473588943481445,-3.8741533756256104,-7.038873672485352,-4.34521484375,-6.69777774810791,-7.842080593109131,-6.683457851409912,-4.181737899780273,0.5062550902366638
WITCH,"How about a little fire, Scarecrow?

CS -- Lion, Tin Man, Dorothy      and Scarecrow -- all react as
the broom is thrust into the      scene and catches the
Scarecrow's arm on fire -- he      shouts, Dorothy screams --
Dorothy picks up a bucket as      the CAMERA PULLS back, throws
the water on Scarecrow --",-0.09375,[ 1.2648774 -0.8977436],[ 1.4448593 -1.5609038],0.0927766561508178,-5.83660364151001,-5.1207170486450195,-5.549632549285889,-4.738192558288574,-4.799407005310059,-6.1814775466918945,-4.362151145935059,-2.8949577808380127,-5.772912502288818,-6.446530342102051,-6.773434162139893,-6.331417083740234,-7.321808338165283,-4.738255023956299,-6.327789783477783,-7.985513687133789,-7.953823089599609,-5.7195892333984375,-6.5041890144348145,-7.479254722595215,-5.522507190704346,-8.398514747619629,-5.975240707397461,-8.112248420715332,-8.057633399963379,-6.72653341293335,-5.8304643630981445,2.4305152893066406
SCARECROW,No -- No -- No -- No!,0.0,[ 1.4957069 -0.7595235],[ 0.8303349  -0.87026167],0.0864496529102325,-6.537860870361328,-5.926394939422607,-4.278048038482666,-3.364772081375122,-4.424585342407227,-6.1700663566589355,-4.180604934692383,-5.6129631996154785,-7.2427449226379395,-4.848564624786377,0.5795794725418091,-6.011691093444824,-6.574426174163818,-6.316842555999756,-6.732553958892822,-7.0684075355529785,-7.739850997924805,-5.890371799468994,-6.983443737030029,-7.448690414428711,-6.699456691741943,-8.328810691833496,-4.773013114929199,-7.4346699714660645,-7.72463846206665,-5.862218379974365,-5.824952125549316,-0.04919787496328354
DOROTHY,Ohh!   OHH!     OHH!,0.0,[-1.5078052  1.6206819],[ 1.8983322 -1.6961316],0.0972824096679687,-4.7699384689331055,-3.5265421867370605,-5.540727615356445,-5.127732753753662,-4.5395307540893555,-6.558076858520508,-5.189731597900391,-3.92012095451355,-5.5829925537109375,-5.827385425567627,-5.801299571990967,-5.686204433441162,-5.889190196990967,-0.26768380403518677,-4.922276973724365,-6.067190170288086,-6.375579833984375,-3.2170639038085938,-4.053404808044434,-5.743662357330322,-6.256419658660889,-6.655885696411133,-4.42717170715332,-6.303776264190674,-7.223124027252197,-5.367697238922119,-1.0389078855514526,-1.8203401565551758
SCARECROW,"Help! I'm burning! I'm burning!        I'm
          burning! Help! Help! Help!",0.0,[ 0.6271494 -0.3225979],[ 1.7084123 -1.7659229],0.0914129912853241,-5.3581156730651855,-5.966577529907227,-5.232738971710205,-4.413228511810303,-3.8681087493896484,-0.1736198216676712,-5.28470516204834,-5.202561855316162,-5.361602306365967,-3.9211013317108154,-4.690169811248779,-6.058723449707031,-6.4145283699035645,-5.632558345794678,-3.4685657024383545,-6.396307945251465,-4.43533992767334,-4.9761199951171875,-5.566985607147217,-2.4802968502044678,-4.688520908355713,-6.858922958374023,-4.507140159606934,-4.803874492645264,-4.299287796020508,-0.4365417957305908,-6.6755523681640625,-2.4668712615966797
SCARECROW,"Help!

MCU -- The water hits the Witch in the face -- MS -- The
Witch screams as the water hits her -- Tin Man, Lion, Dorothy
and Scarecrow look at her -- MLS -- The Lion, Tin Man,
Dorothy and Scarecrow watch the Witch as she screams and
melts away -- camera shooting past Winkies in the f.g. -- the
Witch curses as she disappears, finally only her cloak and
hat remain on the floor -- her voice fades away --",-0.125,[ 1.6038164 -1.0876399],[ 0.7876333  -0.84019285],0.0921926796436309,-6.552130699157715,-6.014843940734863,-5.083032131195068,-4.258856296539307,-5.074776649475098,-4.336206436157227,-6.500197410583496,-6.896866798400879,-5.712296009063721,-4.654473781585693,-5.741974353790283,-5.023238182067871,-6.090715408325195,-6.393749713897705,-4.25122594833374,-6.7200775146484375,-5.816223621368408,-5.829487323760986,-6.911290168762207,-5.552886009216309,-5.7060370445251465,-7.400607109069824,-4.95326042175293,-6.540493965148926,-6.110027313232422,-3.2416505813598633,-6.5053229331970215,2.458281993865967
WITCH,"Ohhh -- you cursed brat! Look what
          you've done! I'm melting! Melting! Oh -
          - what a world -- what a world! Who would
          have thought a good little girl like you
          could destroy my beautiful wickedness!?
          Ohhh! Look out! Look out! I'm going.
          Ohhhh! Ohhhhhh....

CS -- Lion, Tin Man, Dorothy and Scarecrow looking down o.s.
amazed -- CS -- Shooting down to the Witch's cloak and hat
smoldering on the floor -- Toto enters from left and sniffs
at them -- CAMERA PULLS back slightly as Nikko enters, growls
-- CS -- Leader of Winkies speaks to the Four o.s. in f.g. --
other Winkies in b.g. --",0.0709722222222222,[ 1.1503079 -0.8185723],[ 0.8226119 -0.971182 ],0.1111530214548111,-3.468761444091797,-4.634577751159668,-4.493620872497559,-4.242702007293701,-4.899106025695801,-6.897436141967773,-4.250727653503418,-3.054152727127075,-6.147946834564209,-4.925750255584717,-5.941884994506836,-5.583346843719482,-5.812008380889893,-1.9597599506378174,-2.824531316757202,-8.321945190429688,-6.089572906494141,-4.064527988433838,-5.118104934692383,-4.877326488494873,-5.885922908782959,-6.238319396972656,-3.9918484687805176,-6.581748962402344,-7.903585910797119,-5.1027140617370605,-0.5547115206718445,-1.5272552967071533
DOROTHY,"I -- I didn't mean to kill her....really
          I didn't! It's...it's just that he was on
          fire!

MLS -- The Four standing in front of the Winkies -- the
Leader turns to the others and speaks -- the Winkies kneel as
they hail Dorothy --",-0.48828125,[ 0.5648913 -0.3265337],[ 1.7810069 -2.0092947],0.0960040390491485,-6.427070617675781,-6.252150058746338,-3.5110526084899902,-2.843113660812378,-3.3080947399139404,-5.746920108795166,-5.899552345275879,-7.290862083435059,-6.98970365524292,-4.271064281463623,-1.0927680730819702,-5.625315189361572,-5.274250507354736,-6.808169841766357,-4.946211338043213,-7.175796985626221,-6.684482097625732,-6.000028133392334,-8.08942699432373,-6.502762317657471,-5.95461368560791,-6.748444557189941,-2.768611431121826,-6.1355109214782715,-6.803860664367676,-4.802159309387207,-5.814361572265625,0.2121264934539795
DOROTHY,"You mean, you're...you're all happy about
          it?

CS - The Leader raises up his head - speaks to Dorothy o.s.
in f.g. - other Winkies in back of him -",0.090625,[-0.14801487  0.3767785 ],[ 1.7665231 -1.9036154],0.107306882739067,-5.926551818847656,-5.419553279876709,-6.198868274688721,-5.064577102661133,-3.641746759414673,-6.3436784744262695,-2.932689905166626,-2.2698419094085693,-7.134934425354004,-6.816993236541748,-6.364352703094482,-7.444622039794922,-7.867971420288086,-5.126413345336914,-7.092470645904541,-7.478635311126709,-8.239663124084473,-4.537595748901367,-6.55026388168335,-7.546688079833984,-5.840765476226807,-8.451922416687012,-5.137965202331543,-7.396315574645996,-8.478899002075195,-7.134835720062256,-5.767995834350586,1.5469807386398315
DOROTHY,"The broom!

MLS -- The Leader gives the broom to Dorothy as the
Scarecrow, Lion and Tin Man react with joy -- CAMERA TRUCKS
forward as Dorothy speaks to them -- the Winkies speak --
they sing - Dorothy and her friends dance about, then exit
out to b.g. -",0.8,[ 1.3284757 -0.9374683],[ 1.4864924 -1.5626003],0.0914755761623382,-5.18141508102417,-3.419126033782959,-6.064109802246094,-5.410380840301514,-4.233274936676025,-6.008669376373291,-6.0283966064453125,-6.177698135375977,-6.4777512550354,-6.523760795593262,-6.18820333480835,-7.047973155975342,-7.162495136260986,-3.0613861083984375,-6.589583873748779,-6.286168098449707,-7.428064823150635,-1.076346755027771,-5.7095561027526855,-6.765631198883057,-5.936081409454346,-6.311458587646484,-5.205735206604004,-5.85986328125,-7.845844268798828,-6.422942161560059,-6.071345329284668,1.1155050992965698
DOROTHY,May we have it?,0.0,[ 2.1008205 -1.2732255],[ 1.4927971 -1.5200611],0.0900153219699859,-6.090999603271484,-5.911100387573242,-6.472797870635986,-5.479476451873779,-4.3840789794921875,-5.432533264160156,-2.2883787155151367,0.39288681745529175,-4.224656105041504,-6.697408199310303,-6.233506679534912,-7.400640964508057,-7.933234691619873,-5.207016468048096,-6.856338977813721,-6.8414130210876465,-8.106450080871582,-6.263604164123535,-5.403985977172852,-7.454302787780762,-4.484496116638184,-9.363795280456543,-5.72109842300415,-8.24195384979248,-7.329764366149902,-6.864610195159912,-5.851444244384766,-0.044097527861595154
DOROTHY,"Oh -- thank you so much! Now we can go
          back to the Wizard and tell him the
          Wicked Witch is dead!",0.0,[-1.9183636  1.9304093],[ 0.95976263 -1.020521  ],0.0904047489166259,-6.030545234680176,-5.728493690490723,-6.642068862915039,-5.188174724578857,-4.856418609619141,-6.905824661254883,-6.209385871887207,-6.894045829772949,-7.405872821807861,-5.797401428222656,-6.027275562286377,-6.603615760803223,-6.8103742599487305,-6.155733585357666,-7.209091663360596,2.5299673080444336,-7.232805252075195,-5.768063545227051,-7.646605014801025,-8.173726081848145,-6.327417850494385,-7.720640182495117,-4.591034412384033,-6.196804046630859,-6.194398880004883,-4.97023868560791,-6.2013044357299805,-3.0529654026031494
ALL,"The Wicked Witch is dead! The Wicked
          Witch is dead!

Hail - Hail - the Witch is dead. Which old Witch? - the
Wicked Witch. Hail - Hail - the Wicked Witch is dead.",-0.16,[ 1.056794   -0.54488194],[ 0.13357323 -0.12570408],0.089769423007965,-5.381060600280762,-5.054157733917236,-4.032644271850586,-4.399230480194092,-5.058403491973877,-6.561321258544922,-4.983313083648682,-4.27474308013916,-6.277968883514404,-3.96445894241333,-5.8766703605651855,-4.747981071472168,-5.201523303985596,-4.713699817657471,-2.4740374088287354,-7.328771591186523,-4.028510570526123,-4.871512413024902,-5.920509338378906,-4.7350544929504395,-6.726548671722412,-6.8080668449401855,-3.746063232421875,-6.185199737548828,-6.492037773132324,-1.4132211208343506,-3.0099761486053467,0.29928746819496155
LAP DISSOLVE TO:,"ELS - In Emerald City - Streets are thronged with people -
the procession enters from b.g., led by a band -",0.0,[ 1.2044948 -0.5999273],[ 1.9434723 -2.0744357],0.0900995731353759,-5.05488920211792,-5.467970848083496,-6.404807090759277,-5.348437309265137,-3.5065178871154785,-6.354701519012451,-6.528728485107422,-6.659298896789551,-6.522666931152344,-6.146589279174805,-6.565588474273682,-6.538745880126953,-7.00226354598999,-4.056388854980469,-5.821374893188477,-6.5387701988220215,-7.4660820960998535,-4.466531276702881,-6.639654159545898,-6.921967029571533,-5.991452217102051,-6.550570487976074,-4.658880233764648,-6.671767711639404,-7.804241180419922,-6.276590824127197,-5.941957473754883,2.8309240341186523
ALL,"(sing)
          Hail - hail - the Wicked Witch is dead!

MLS - The Band marching along the crowded streets - they
turn, exit out to left f.g. -",-0.125,[ 0.22404072 -0.00726436],[ 0.8455539 -0.977201 ],0.0910268425941467,-5.128290176391602,-5.043694496154785,-4.54177713394165,-4.6341776847839355,-4.615012168884277,-6.691921234130859,-6.018617630004883,-5.875240802764893,-6.663095951080322,-4.858155250549316,-5.937782287597656,-5.087275505065918,-6.039165019989014,-4.632068157196045,-3.3237364292144775,-7.346538066864014,-5.494663715362549,-4.905779838562012,-6.540578842163086,-5.937886714935303,-6.498061656951904,-6.722871780395508,-4.4705963134765625,-6.844756603240967,-7.528316497802734,-3.683790683746338,-4.47191047668457,1.9255565404891968
ALL,"(sing)
          Ding Dong! The Witch is dead. Which old
          Witch?

The Wicked Witch! Ding Dong! The Wicked Witch is dead! ELS -
The Procession comes forward through the crowded streets -
surrounded by flower girls are Dorothy, the Tin Man, Lion and
Scarecrow - the Scarecrow is carrying the Witch's broomstick -",-0.0979166666666666,[ 0.67699105 -0.24681804],[ 0.5805289  -0.55959266],0.0900379121303558,-5.4768266677856445,-4.994483947753906,-5.382751941680908,-4.743533611297607,-5.012506484985352,-7.066558361053467,-3.849842071533203,-2.694183349609375,-6.4982590675354,-4.132903575897217,-6.160741329193115,-5.408543586730957,-5.4661760330200195,-4.148314952850342,-3.545637369155884,-7.9732890129089355,-5.254022598266602,-4.9731059074401855,-5.906725883483887,-4.958708763122559,-6.736515998840332,-7.50656795501709,-4.011912822723389,-6.552463531494141,-7.128286838531494,-2.9782779216766357,-2.517462730407715,0.726606547832489
ALL,"(sing)
          Wake up, you sleepy head Rub your eyes

Get out of bed Wake up, the Wicked Witch is dead! MS - CAMERA
TRUCKS back with the Tin Man, Lion, Dorothy and the Scarecrow
as they come forward through the singing crowds - they wave,
smile, etc. -",0.0166666666666666,[0.20785013 0.01770244],[ 0.87346673 -0.77465665],0.0904812514781951,-6.229086399078369,-5.122873306274414,-4.885012149810791,-4.0106096267700195,-4.831587314605713,-6.54202938079834,-6.569360256195068,-6.497402667999268,-6.858773708343506,-5.012267589569092,-5.837426662445068,-5.291626930236816,-6.212526798248291,-5.525088310241699,-5.000475883483887,-7.786320209503174,-6.719059467315674,-5.550253868103027,-7.351353645324707,-6.558844566345215,-6.443166255950928,-7.4160966873168945,-4.843634605407715,-7.337043285369873,-7.805813789367676,-4.744515895843506,-5.8234639167785645,2.758910894393921
ALL,"(sing)
          She's gone where the Goblins go Below --
          below -- below! Yo ho, let's open....

LS - The Procession passes girls lined up in front of the
palace - the four pass along in front of them at left - all
wave greetings -",0.0,[ 0.5529628 -0.2763637],[ 1.2375613 -1.4542428],0.0901528000831604,-5.5360870361328125,-5.657801151275635,-6.316269874572754,-5.635486125946045,-3.8800275325775146,-6.680279731750488,-5.930996417999268,-5.962221622467041,-6.914984703063965,-6.363955020904541,-6.561739444732666,-6.755865097045898,-7.5628814697265625,-4.85944128036499,-6.39089822769165,-7.074857711791992,-7.774780750274658,-5.255859375,-6.454155921936035,-7.660366058349609,-6.102492809295654,-7.552723407745361,-5.0970635414123535,-7.613440036773682,-8.16114330291748,-6.475040912628174,-6.339956283569336,2.9933018684387207
ALL,"(sing)
          ...up and sing

And ring the bells out. Ding Dong! The merry-oh Sing it high
Sing it.... ELS - Full shot of the area in front of Palace -
the Procession files around in it to the right -",0.2652380952380952,[ 0.77869815 -0.2658873 ],[ 1.5631825 -1.6547982],0.0916042923927307,-3.698359966278076,-4.617018699645996,-6.251833915710449,-5.654886722564697,-3.839484453201294,-6.347772121429443,-6.286635398864746,-5.747740745544434,-6.1559977531433105,-6.570394039154053,-6.921233654022217,-6.92799186706543,-6.992294788360596,-1.242435097694397,-6.260915279388428,-6.10672664642334,-7.3882927894592285,-2.3387415409088135,-5.346190452575684,-6.833068370819092,-6.039181232452393,-5.607098579406738,-5.20367431640625,-6.229497909545898,-8.154261589050293,-6.922793388366699,-4.898858547210693,0.8048567771911621
ALL,"(sing)
          ...low.",0.0,[0.24689312 0.17376342],[ 1.6242832 -1.5424472],0.0923575460910797,-5.63717794418335,-5.908515930175781,-5.9810099601745605,-4.859756946563721,-3.754282236099243,-7.189906120300293,-5.877734661102295,-6.166897773742676,-7.56149959564209,-5.868776798248291,-5.664669513702393,-6.24566650390625,-7.508033275604248,-6.343804836273193,-6.7874956130981445,-7.862039089202881,-8.183747291564941,-6.698850631713867,-6.955604553222656,-8.302924156188965,-6.479031085968018,-8.333075523376465,-4.9534382820129395,-8.287829399108887,-8.652520179748535,-6.53821325302124,-6.846922397613525,2.911343574523926
ALL,"(sing)
          ...witch?

The Wicked Witch Ding Dong! The Wicked Witch is dead! ELS -
CAMERA PANS right with the Procession as it marches toward
the palace - CAMERA BOOMS around to one of the huge crystals
as the Tin Man, Dorothy, Scarecrow and Lion enter through the
palace gates -",0.1452380952380952,[ 0.9167671 -0.486548 ],[ 0.7891971  -0.88136214],0.0918515026569366,-5.271289348602295,-4.871609210968018,-5.375990867614746,-5.077463626861572,-5.106908798217773,-7.05336332321167,-5.645432472229004,-5.352581024169922,-6.438347816467285,-5.063527584075928,-6.348735332489014,-5.394207954406738,-6.050814628601074,-4.2623467445373535,-4.322139263153076,-7.325941562652588,-6.092626094818115,-4.685606956481934,-6.089868545532227,-6.13232946395874,-6.5846028327941895,-6.979061603546143,-4.914265155792236,-7.067284107208252,-7.473628520965576,-4.458925724029541,-4.480168342590332,2.4057698249816895
ALL,"(sing)
          Wake up, you sleepy head. Rub your eyes -

Get out of bed. Wake up, the Wicked Witch is dead. She's gone
where the Goblins go - Below - below - below. No ho, let's
open up and sing And ring the bells out. Ding Dong! The merry-
oh Sing it high --",-0.0133333333333333,[ 1.2428108 -0.7171174],[ 0.5365698  -0.55728066],0.0990277230739593,-5.8994646072387695,-5.058567047119141,-5.259277820587158,-3.944478988647461,-4.572763442993164,-5.908404350280762,-6.788393974304199,-6.369809150695801,-6.382723331451416,-4.817306041717529,-5.928572177886963,-5.528324127197266,-6.1353325843811035,-4.473780155181885,-4.528580188751221,-7.984531879425049,-6.3328166007995605,-4.512789726257324,-7.300975799560547,-5.702042102813721,-5.956681251525879,-6.714366912841797,-4.313411712646484,-6.355073928833008,-7.935585975646973,-4.489470481872559,-5.049119472503662,2.284271717071533
LAP DISSOLVE TO:,"Int. Throne room -- LS -- Throne -- Oz's voice booms out as
the CAMERA PULLS back to reveal the Scarecrow, Dorothy, Lion
and Tin Man standing in front of it --",0.0,[ 1.3128616 -0.7951679],[ 1.7167656 -1.8803862],0.0889873802661895,-5.1258955001831055,-5.224089622497559,-5.790910720825195,-5.129797458648682,-4.617545127868652,-6.784970283508301,-6.246976375579834,-6.385804176330566,-6.640250205993652,-5.755263805389404,-6.238472938537598,-5.857515335083008,-6.631782054901123,-4.7027482986450195,-5.426962375640869,-6.957956314086914,-7.184097766876221,-5.088554382324219,-6.433753490447998,-7.060974597930908,-6.2993483543396,-6.98995304107666,-5.019854545593262,-7.39871883392334,-7.6637139320373535,-5.854092121124268,-5.774865627288818,3.137070894241333
